date,year,month,month_name,tmax,tmin,rain,sun,tmean,tdelta,season,season_year,season_mean_temp,season_mean_tdelta,season_total_rain,season_total_sun,season_rolling_10y_temp,season_rolling_10y_tdelta,season_rolling_10y_rain,season_rolling_10y_sun
1988-09-01,1988,9,September,18.8,10.8,27.8,147.8,14.8,8.0,Autumn,1988,10.883333333333333,7.7,100.1,347.0,11.376666666666665,7.413333333333332,164.11999999999995,318.19
1988-10-01,1988,10,October,15.5,8.5,56.3,110.0,12.0,7.0,Autumn,1988,10.883333333333333,7.7,100.1,347.0,11.376666666666665,7.413333333333332,164.11999999999995,318.19
1988-11-01,1988,11,November,9.9,1.8,16.0,89.2,5.8500000000000005,8.1,Autumn,1988,10.883333333333333,7.7,100.1,347.0,11.376666666666665,7.413333333333332,164.11999999999995,318.19
1988-12-01,1988,12,December,10.4,4.8,8.9,37.5,7.6,5.6000000000000005,Winter,1989,6.766666666666666,6.533333333333334,75.1,190.9,4.735,6.043333333333332,134.39,183.40000000000003
1989-01-01,1989,1,January,9.5,3.1,26.0,59.2,6.3,6.4,Winter,1989,6.766666666666666,6.533333333333334,75.1,190.9,4.735,6.043333333333332,134.39,183.40000000000003
1989-02-01,1989,2,February,10.2,2.6,40.2,94.2,6.3999999999999995,7.6,Winter,1989,6.766666666666666,6.533333333333334,75.1,190.9,4.735,6.043333333333332,134.39,183.40000000000003
1989-03-01,1989,3,March,12.9,4.5,56.6,100.0,8.7,8.4,Spring,1989,10.699999999999998,8.866666666666667,132.9,554.6,9.398333333333335,8.336666666666668,153.38000000000002,442.86
1989-04-01,1989,4,April,11.5,4.3,64.2,144.5,7.9,7.2,Spring,1989,10.699999999999998,8.866666666666667,132.9,554.6,9.398333333333335,8.336666666666668,153.38000000000002,442.86
1989-05-01,1989,5,May,21.0,10.0,12.1,310.1,15.5,11.0,Spring,1989,10.699999999999998,8.866666666666667,132.9,554.6,9.398333333333335,8.336666666666668,153.38000000000002,442.86
1989-06-01,1989,6,June,22.1,11.4,35.5,258.5,16.75,10.700000000000001,Summer,1989,18.566666666666666,10.933333333333335,127.9,800.4,17.15833333333333,9.403333333333332,150.01000000000005,584.49
1989-07-01,1989,7,July,25.8,14.8,36.7,274.8,20.3,11.0,Summer,1989,18.566666666666666,10.933333333333335,127.9,800.4,17.15833333333333,9.403333333333332,150.01000000000005,584.49
1989-08-01,1989,8,August,24.2,13.1,55.7,267.1,18.65,11.1,Summer,1989,18.566666666666666,10.933333333333335,127.9,800.4,17.15833333333333,9.403333333333332,150.01000000000005,584.49
1989-09-01,1989,9,September,20.7,12.6,10.8,131.2,16.65,8.1,Autumn,1989,12.449999999999998,7.566666666666667,87.39999999999999,351.6,11.465,7.363333333333332,159.09,317.28999999999996
1989-10-01,1989,10,October,17.1,9.7,52.8,113.4,13.4,7.400000000000002,Autumn,1989,12.449999999999998,7.566666666666667,87.39999999999999,351.6,11.465,7.363333333333332,159.09,317.28999999999996
1989-11-01,1989,11,November,10.9,3.7,23.8,107.0,7.300000000000001,7.2,Autumn,1989,12.449999999999998,7.566666666666667,87.39999999999999,351.6,11.465,7.363333333333332,159.09,317.28999999999996
1989-12-01,1989,12,December,9.4,4.2,119.3,33.6,6.800000000000001,5.2,Winter,1990,7.533333333333334,5.8,282.7,185.5,4.958333333333333,6.01,146.94,184.53000000000003
1990-01-01,1990,1,January,10.2,4.4,71.1,57.6,7.3,5.799999999999999,Winter,1990,7.533333333333334,5.8,282.7,185.5,4.958333333333333,6.01,146.94,184.53000000000003
1990-02-01,1990,2,February,11.7,5.3,92.3,94.3,8.5,6.3999999999999995,Winter,1990,7.533333333333334,5.8,282.7,185.5,4.958333333333333,6.01,146.94,184.53000000000003
1990-03-01,1990,3,March,13.6,4.8,6.9,154.6,9.2,8.8,Spring,1990,11.116666666666667,10.233333333333333,40.7,686.6,9.585000000000003,8.523333333333333,145.47,464.9700000000001
1990-04-01,1990,4,April,14.6,4.2,29.7,245.0,9.4,10.399999999999999,Spring,1990,11.116666666666667,10.233333333333333,40.7,686.6,9.585000000000003,8.523333333333333,145.47,464.9700000000001
1990-05-01,1990,5,May,20.5,9.0,4.1,287.0,14.75,11.5,Spring,1990,11.116666666666667,10.233333333333333,40.7,686.6,9.585000000000003,8.523333333333333,145.47,464.9700000000001
1990-06-01,1990,6,June,19.5,10.8,39.5,132.5,15.15,8.7,Summer,1990,18.150000000000002,10.5,73.2,655.0,17.348333333333333,9.610000000000001,135.55,597.4
1990-07-01,1990,7,July,24.7,13.2,6.9,273.2,18.95,11.5,Summer,1990,18.150000000000002,10.5,73.2,655.0,17.348333333333333,9.610000000000001,135.55,597.4
1990-08-01,1990,8,August,26.0,14.7,26.8,249.3,20.35,11.3,Summer,1990,18.150000000000002,10.5,73.2,655.0,17.348333333333333,9.610000000000001,135.55,597.4
1990-09-01,1990,9,September,19.7,10.0,24.9,173.4,14.85,9.7,Autumn,1990,12.0,7.533333333333334,96.69999999999999,365.9,11.57,7.413333333333332,153.7,320.25
1990-10-01,1990,10,October,16.9,9.6,49.7,122.5,13.25,7.299999999999999,Autumn,1990,12.0,7.533333333333334,96.69999999999999,365.9,11.57,7.413333333333332,153.7,320.25
1990-11-01,1990,11,November,10.7,5.1,22.1,70.0,7.8999999999999995,5.6,Autumn,1990,12.0,7.533333333333334,96.69999999999999,365.9,11.57,7.413333333333332,153.7,320.25
1990-12-01,1990,12,December,7.6,2.5,51.4,47.8,5.05,5.1,Winter,1991,3.8833333333333333,5.766666666666667,155.8,164.7,4.868333333333333,5.936666666666666,154.72,181.27
1991-01-01,1991,1,January,7.3,1.8,69.7,68.4,4.55,5.5,Winter,1991,3.8833333333333333,5.766666666666667,155.8,164.7,4.868333333333333,5.936666666666666,154.72,181.27
1991-02-01,1991,2,February,5.4,-1.3,34.7,48.5,2.0500000000000003,6.7,Winter,1991,3.8833333333333333,5.766666666666667,155.8,164.7,4.868333333333333,5.936666666666666,154.72,181.27
1991-03-01,1991,3,March,12.5,5.3,25.9,102.7,8.9,7.2,Spring,1991,9.85,7.833333333333333,87.79999999999998,399.9,9.559999999999999,8.606666666666666,133.95,475.09
1991-04-01,1991,4,April,13.1,4.8,52.8,158.5,8.95,8.3,Spring,1991,9.85,7.833333333333333,87.79999999999998,399.9,9.559999999999999,8.606666666666666,133.95,475.09
1991-05-01,1991,5,May,15.7,7.7,9.1,138.7,11.7,7.999999999999999,Spring,1991,9.85,7.833333333333333,87.79999999999998,399.9,9.559999999999999,8.606666666666666,133.95,475.09
1991-06-01,1991,6,June,17.8,9.7,88.6,135.0,13.75,8.100000000000001,Summer,1991,17.266666666666666,8.866666666666667,207.5,595.3,17.416666666666668,9.593333333333334,142.15,605.0400000000001
1991-07-01,1991,7,July,23.2,14.4,92.9,218.6,18.8,8.799999999999999,Summer,1991,17.266666666666666,8.866666666666667,207.5,595.3,17.416666666666668,9.593333333333334,142.15,605.0400000000001
1991-08-01,1991,8,August,24.1,14.4,26.0,241.7,19.25,9.700000000000001,Summer,1991,17.266666666666666,8.866666666666667,207.5,595.3,17.416666666666668,9.593333333333334,142.15,605.0400000000001
1991-09-01,1991,9,September,21.4,11.5,43.7,183.0,16.45,9.899999999999999,Autumn,1991,11.649999999999999,7.766666666666666,121.5,329.3,11.62,7.440000000000002,145.33,321.55
1991-10-01,1991,10,October,14.6,7.6,18.5,87.1,11.1,7.0,Autumn,1991,11.649999999999999,7.766666666666666,121.5,329.3,11.62,7.440000000000002,145.33,321.55
1991-11-01,1991,11,November,10.6,4.2,59.3,59.2,7.4,6.3999999999999995,Autumn,1991,11.649999999999999,7.766666666666666,121.5,329.3,11.62,7.440000000000002,145.33,321.55
1991-12-01,1991,12,December,8.3,1.7,12.0,60.7,5.0,6.6000000000000005,Winter,1992,5.216666666666667,6.433333333333334,42.3,167.0,5.04,5.966666666666666,143.45999999999998,182.37
1992-01-01,1992,1,January,7.5,2.0,12.6,56.0,4.75,5.5,Winter,1992,5.216666666666667,6.433333333333334,42.3,167.0,5.04,5.966666666666666,143.45999999999998,182.37
1992-02-01,1992,2,February,9.5,2.3,17.7,50.3,5.9,7.2,Winter,1992,5.216666666666667,6.433333333333334,42.3,167.0,5.04,5.966666666666666,143.45999999999998,182.37
1992-03-01,1992,3,March,11.8,4.9,38.5,61.8,8.350000000000001,6.9,Spring,1992,11.25,8.700000000000001,190.1,463.4,9.709999999999999,8.533333333333333,138.34,465.7299999999999
1992-04-01,1992,4,April,14.0,5.6,57.1,129.7,9.8,8.4,Spring,1992,11.25,8.700000000000001,190.1,463.4,9.709999999999999,8.533333333333333,138.34,465.7299999999999
1992-05-01,1992,5,May,21.0,10.2,94.5,271.9,15.6,10.8,Spring,1992,11.25,8.700000000000001,190.1,463.4,9.709999999999999,8.533333333333333,138.34,465.7299999999999
1992-06-01,1992,6,June,22.5,12.3,22.5,213.7,17.4,10.2,Summer,1992,17.8,8.866666666666667,169.5,521.5,17.438333333333333,9.570000000000002,144.22,605.69
1992-07-01,1992,7,July,22.5,14.2,62.3,158.6,18.35,8.3,Summer,1992,17.8,8.866666666666667,169.5,521.5,17.438333333333333,9.570000000000002,144.22,605.69
1992-08-01,1992,8,August,21.7,13.6,84.7,149.2,17.65,8.1,Summer,1992,17.8,8.866666666666667,169.5,521.5,17.438333333333333,9.570000000000002,144.22,605.69
1992-09-01,1992,9,September,18.9,11.0,77.3,127.5,14.95,7.899999999999999,Autumn,1992,10.75,7.433333333333333,223.6,301.7,11.504999999999999,7.476666666666668,145.53,323.61
1992-10-01,1992,10,October,12.5,5.3,59.4,112.6,8.9,7.2,Autumn,1992,10.75,7.433333333333333,223.6,301.7,11.504999999999999,7.476666666666668,145.53,323.61
1992-11-01,1992,11,November,12.0,4.8,86.9,61.6,8.4,7.2,Autumn,1992,10.75,7.433333333333333,223.6,301.7,11.504999999999999,7.476666666666668,145.53,323.61
1992-12-01,1992,12,December,7.8,1.6,35.9,49.1,4.7,6.199999999999999,Winter,1993,5.483333333333334,5.8999999999999995,101.4,137.9,5.098333333333334,5.956666666666665,139.42000000000002,177.49
1993-01-01,1993,1,January,10.3,3.5,63.1,37.8,6.9,6.800000000000001,Winter,1993,5.483333333333334,5.8999999999999995,101.4,137.9,5.098333333333334,5.956666666666665,139.42000000000002,177.49
1993-02-01,1993,2,February,7.2,2.5,2.4,51.0,4.85,4.7,Winter,1993,5.483333333333334,5.8999999999999995,101.4,137.9,5.098333333333334,5.956666666666665,139.42000000000002,177.49
1993-03-01,1993,3,March,11.8,3.3,16.0,128.4,7.550000000000001,8.5,Spring,1993,10.549999999999999,8.5,123.1,431.9,9.883333333333333,8.56,129.83999999999997,471.35999999999996
1993-04-01,1993,4,April,14.6,6.8,75.3,126.9,10.7,7.8,Spring,1993,10.549999999999999,8.5,123.1,431.9,9.883333333333333,8.56,129.83999999999997,471.35999999999996
